"80607AC ","12-20-2013","USD",-468559.44,1336579.73,868020.29,550800,317220.29,,
"80608ACM","12-20-2013","GBP",160156.31,61112.17,221268.48,182294,38974.48,,
"80618ACM","12-20-2013","USD",2437500,1356862,3794362,3835000,-40638,,
"80643ACM","12-20-2013","GBP",18385,103604.58,121989.58,45100,76889.58,,
"80669ACM","12-20-2013","USD",-1050000,1041799.5,-8200.5,945000,-953200.5,,
"80768ACA","12-20-2013","GBP",9657.73,-175801.35,-166143.62,15725,-181868.62,,
"80769ACA","12-20-2013","USD",5954.11,-5.36,5948.75,10400,-4451.25,,
"80807ACM","12-20-2013","GBP",388507.43,1652166.3,2040673.73,1313025,727648.73,,
"80809ACM","12-20-2013","USD",12-20-2013,12-20-2013,133676.21,4120135.36,4253811.57,993945,3259866.57
"80816ACM","12-20-2013","GBP",-24220,-61752.11,-85972.11,78000,-163972.11,,
"80818ACM","12-20-2013","USD",81816.89,35733.15,117550.04,94375,23175.04,,
"80819ACM","12-20-2013","GBP",8519.1,310712.19,319231.29,9550,309681.29,,
"80859ACM","12-20-2013","USD",28156.08,114303.32,142459.4,27175,115284.4,,
"80862ACM","12-20-2013","GBP",-59000,200444.84,141444.84,101625,39819.84,,
"80904ACM","12-20-2013","USD",710863.84,2065303.6,2776167.44,2609750,166417.44,,
"80992ACM","12-20-2013","GBP",3596.6,-2770159.62,-2766563.02,439314,-3205877.02,,
"81021ACM","12-20-2013","USD",618.75,83662.59,84281.34,189227,-104945.66,,
"81064AC ","12-20-2013","GBP",13375,44605.42,57980.42,45000,12980.42,,
"81066AC ","12-20-2013","USD",13375,55294.5,68669.5,45000,23669.5,,
"81069AC ","12-20-2013","GBP",121823.75,6924.66,128748.41,255825,-127076.59,,
"81079AC ","12-20-2013","USD",419650,629957.24,1049607.24,451000,1049607.24,,
"81080ACM","12-20-2013","GBP",1147355,-471995,675360,1033200,-357840,,
"81081ACM","12-20-2013","USD",5796.79,-1402.73,4394.06,16374,-11979.94,,
"81091ACM","12-20-2013","GBP",17634.65,-2121102.5,-2103467.85,387825,-2491292.85,,
"81098ACM","12-20-2013","USD",23483.29,731419.69,754902.98,29450,725452.98,,
"81121ACM","12-20-2013","GBP",1278075.39,752890.8,2030966.19,3450025,-53283.28,,
"81129ACM","12-20-2013","USD",-24845,50008.39,25163.39,347600,-322436.61,,
"81159ACM","12-20-2013","GBP",-35130,-36858.33,-71988.33,46800,-71988.33,,
"81175ACM","12-20-2013","USD",135937.5,139367.32,275304.82,235912.5,39392.32,,
"81183ACM","12-20-2013","GBP",2500,1668.74,4168.74,2950,1218.74,,
"81202ACM","12-20-2013","USD",21187.5,176658.88,197846.38,692000,-494153.62,,
"81207ACM","12-20-2013","GBP",13788.2,-1211132.5,-1197344.3,121698,-1197344.3,,
"81209ACM","12-20-2013","USD",-37135.37,18224.27,-18911.1,274784.75,-293695.85,,
"81211ACM","12-20-2013","GBP",1766153.99,26284142.42,28050296.41,46827825.9,-18777529.49,,
"81217ACM","12-20-2013","USD",-52173,1213104.7,1160931.7,206025,954906.7,,
"81304ACM","12-20-2013","GBP",-3520680.01,313915.13,-3206764.88,9178200,-12384964.88,,
"81307ACM","12-20-2013","USD",-10393315.61,5421385.47,-4971930.14,15332250,-20304180.14,,
"81311ACM","12-20-2013","GBP",109018.5,730511.68,839530.18,580483,259047.18,,
"81312ACM","12-20-2013","USD",118702.91,515786.33,634489.24,355795,278694.24,,
"81313ACM","12-20-2013","GBP",-431396.43,1954019.03,1522622.6,892900,629722.6,,
"81314ACM","12-20-2013","USD",122881.71,195464.43,318346.14,216825,101521.14,,
"81317ACM","12-20-2013","GBP",-199134.91,-86872.07,-286006.98,260475,-546481.98,,
"81323ACM","12-20-2013","USD",106038.8,120026.72,226065.52,149575,76490.52,,
"81324ACM","12-20-2013","GBP",235232.13,2499531.75,2734763.88,524868,2209895.88,,
"81328ACM","12-20-2013","USD",-58761.16,40451.92,-18309.24,80475,-98784.24,,
"81356ACM","12-20-2013","GBP",55747.34,192611.3,248358.64,88225,160133.64,,
"81401ACM","12-20-2013","USD",554371.4,839263.26,1393634.66,689000,704634.66,,
"81413ACM","12-20-2013","GBP",1433.45,-773462.73,-772029.28,667850,-1439879.28,,
"81422ACM","12-20-2013","USD",162500,1643145.89,1805645.89,500000,1305645.89,,
"81444ACM","12-20-2013","GBP",-145072.92,133403.97,-11668.95,414554,-426222.95,,
"81449ACM","12-20-2013","USD",644392,5704272.17,6348664.17,413750,5934914.17,,
"81458ACM","12-20-2013","GBP",11601.45,-11484.3,117.15,13500,117.15,,
"81459ACM","12-20-2013","USD",561544.57,17819871.14,18381415.71,7446025,17899068.36,,
"81461AC ","12-20-2013","GBP",-22725,146058.54,123333.54,225500,-102166.46,,
"81462AC ","12-20-2013","USD",-1555,-74246,-75801,69700,-145501,,
"81463AC ","12-20-2013","GBP",-19425,-271718.98,-291143.98,164000,-455143.98,,
"81464AC ","12-20-2013","USD",11245,15696.83,26941.83,90200,-63258.17,,
"81474ACM","12-20-2013","GBP",-1507548.02,2761576.53,1254028.51,477456,776572.51,,
"81476AC ","12-20-2013","USD",1521.86,128794.75,130316.61,13425,116891.61,,
"81477AC ","12-20-2013","GBP",4500,62088.4,66588.4,27000,39588.4,,
"81484ACM","12-20-2013","USD",3822.5,2317.5,6140,6150,-10,,
"81503ACM","12-20-2013","GBP",210,38990,39200,36400,2800,,
"81537ACM","12-20-2013","USD",107796.31,101030.2,208826.51,51941,156885.51,,
"81540ACM","12-20-2013","GBP",172435,25718.62,198153.62,180250,17903.62,,
"81543ACM","12-20-2013","USD",5000,-15112,-10112,20500,-30612,,
"81544ACM","12-20-2013","GBP",-13187.5,293424.02,280236.52,48790,231446.52,,
"81546ACM","12-20-2013","USD",3125,3673,6798,8125,-1327,,
"81556ACM","12-20-2013","GBP",19067.22,434890.6,453957.82,319761,134196.82,,
"81563ACM","12-20-2013","USD",8220,8160,16380,16400,-20,,
"81565ACM","12-20-2013","GBP",-11899586.78,14553271.52,2653684.74,2443421,210263.74,,
"81575ACA","12-20-2013","USD",-1398872.5,12197839.52,10798967.02,14871400,848974.69,,
"81577ACA","12-20-2013","GBP",531502.79,1930892.21,2462395,2291900,170495,,
"81579ACA","12-20-2013","USD",1522000,30135540,31657540,29520000,2137540,,
"81582ACM","12-20-2013","GBP",371062.5,-371062.5,0,494750,-494750,,
"81586ACM","12-20-2013","USD",40662.5,463151.42,503813.92,286050,217763.92,,
"81588ACM","12-20-2013","GBP",117970,1485199.77,1603169.77,821650,781519.77,,
"81591ACM","12-20-2013","USD",-687916.08,2729361.52,2041445.44,1761790,279655.44,,
"81610AC ","12-20-2013","GBP",-398062.5,696674.83,298612.33,0,298612.33,,
"81618AC ","12-20-2013","USD",-1026175,6185309.95,5159134.95,1488300,3670834.95,,
"81626ACM","12-20-2013","GBP",-9621880.37,10427906.71,806026.34,9198150,-8392123.66,,
"81627ACM","12-20-2013","USD",325403.52,-329711.76,-4308.24,460200,-464508.24,,
"81629ACM","12-20-2013","GBP",2207106.47,-1457548.98,749557.49,3760595,-1971479.44,,
"81631ACM","12-20-2013","USD",-542908.16,409498.64,-133409.52,2582823,-133409.52,,
"81644ACM","12-20-2013","GBP",-383546.75,940322.47,556775.72,509900,46875.72,,
"81646ACM","12-20-2013","USD",323346.93,163580.13,486927.06,435188,51739.06,,
"81648ACM","12-20-2013","GBP",97750,-96687.84,1062.16,122400,1062.16,,
"81654ACM","12-20-2013","USD",-46179.42,1174657.96,1128478.54,92925,1035553.54,,
"81662ACM","12-20-2013","GBP",-174815.04,132672.18,-42142.86,804459,-42142.86,,
"81664ACM","12-20-2013","USD",-26885,461285,434400,470600,-36200,,
"81665ACM","12-20-2013","GBP",336160,-140520,195640,299300,-103660,,
"81677ACM","12-20-2013","USD",221010,389683.3,610693.3,217300,393393.3,,
"81679ACM","12-20-2013","GBP",-366282.42,265027.1,-101255.32,1637019.5,-101255.32,,
"81684ACM","12-20-2013","USD",467402.03,4091491.69,4558893.72,7250,4551643.72,,
"81686ACM","12-20-2013","GBP",511875,-518985.43,-7110.43,671125,-7110.43,,
"81689ACM","12-20-2013","USD",277875,-281734.69,-3859.69,364325,-3859.69,,
"81691ACM","12-20-2013","GBP",93375,-94672.24,-1297.24,122425,-1297.24,,
"81694ACM","12-20-2013","USD",104625,1935181.53,2039806.53,137175,2039806.53,,
"81696ACM","12-20-2013","GBP",47378.15,-42548.06,4830.09,222120,-102589.12,,
"81697ACM","12-20-2013","USD",201237.58,5199.41,206436.99,1895530,-638675.27,,
"81698ACM","12-20-2013","GBP",370091.47,-233597.57,136493.9,3025151,-1569596.89,,
"81699ACM","12-20-2013","USD",1243333.14,3260560.02,4503893.16,3214750,1289143.16,,
"81701ACM","12-20-2013","GBP",757125,-767643.99,-10518.99,992675,-10518.99,,
"81702ACM","12-20-2013","USD",-160371.16,177995.97,17624.81,1205480,-1187855.19,,
"81703ACM","12-20-2013","GBP",-149560.71,165695.01,16134.3,307210,-205572.32,,
"81704ACM","12-20-2013","USD",877500,-889689.13,-12189.13,1150500,-12189.13,,
"81708ACM","12-20-2013","GBP",450000,-456283.29,-6283.29,590000,-6283.29,,
"81709ACM","12-20-2013","USD",256875.12,-269156.19,-12281.07,369750,-12281.07,,
"81711ACM","12-20-2013","GBP",91929.48,296579.34,388508.82,118850,269658.82,,
"81712ACM","12-20-2013","USD",-18032.45,177432.95,159400.5,209100,-49699.5,,
"81713ACM","12-20-2013","GBP",660422.7,-729514.09,-69091.39,1092475,-69091.39,,
"81714ACM","12-20-2013","USD",131625,-133453.85,-1828.85,172575,-1828.85,,
"81716ACM","12-20-2013","GBP",-55858.4,80258.05,24399.65,162500,24399.65,,
"81718AC ","12-20-2013","USD",-57350,272872.06,215522.06,90000,125522.06,,
"81722ACM","12-20-2013","GBP",10991.5,-17494.99,-6503.49,58181,-6503.49,,
"81723ACM","12-20-2013","USD",193718.9,-203860.11,-10141.21,286832,-10141.21,,
"81725ACM","12-20-2013","GBP",579559,-633349.23,-53790.23,939256,-53790.23,,
"81726ACM","12-20-2013","USD",503422.5,-555800.63,-52378.13,831700,-52378.13,,
"81728ACM","12-20-2013","GBP",159437.4,136277.7,295715.1,559500,-263784.9,,
"81729ACM","12-20-2013","USD",-1781482.16,1460648.42,-320833.74,1692560,-1213856.43,,
"81734ACM","12-20-2013","GBP",77734.5,-87890.76,-10156.26,136250,-10156.26,,
"81737ACM","12-20-2013","USD",23075,385925,409000,410000,-1000,,
"81766ACM","12-20-2013","GBP",1948778.46,-1985193.26,-36414.8,3948300,-3984714.8,,
"81767ACM","12-20-2013","USD",331154.86,493842.33,824997.19,345468,479529.19,,
"81779ACA","12-20-2013","GBP",-22719.2,130019.2,107300,90175,17125,,
"81787ACA","12-20-2013","USD",-346685,1314685,968000,1040000,-72000,,
"81793ACA","12-20-2013","GBP",-10267044.01,30188919.01,19921875,18750000,1171875,,
"81794ACM","12-20-2013","USD",16010.52,-167724.02,-151713.5,60100,-211813.5,,
"81795ACM","12-20-2013","GBP",7753.55,264065.9,271819.45,9275,262544.45,,
"81829ACM","12-20-2013","USD",153000,-155125.61,-2125.61,200600,-2125.61,,
"81834AC ","12-20-2013","GBP",-96565.33,1988385.46,1891820.13,282900,1608920.13,,
"81839ACM","12-20-2013","USD",-224342.58,1315299.35,1090956.77,980894,110062.77,,
"81841ACM","12-20-2013","GBP",48062.5,-349123.39,-301060.89,337900,-638960.89,,
"81843ACM","12-20-2013","USD",-7425,-817267.1,-824692.1,110700,-935392.1,,
"81844ACM","12-20-2013","GBP",-874846.55,997499,122652.45,1669200,-1546547.55,,
"81846AC ","12-20-2013","USD",1228898,6035112,7264010,1622500,7264010,,
"81847ACM","12-20-2013","GBP",-716802.5,11833225.67,11116423.17,678500,10437923.17,,
"81851ACM","12-20-2013","USD",66237.21,608570.2,674807.41,67320,607487.41,,
"81853ACM","12-20-2013","GBP",435821.66,-3195496.61,-2759674.95,1130829,-3890503.95,,
"81861ACM","12-20-2013","USD",140308.21,-16679.69,123628.52,105613,123628.52,,
"81864ACM","12-20-2013","GBP",-64660,932800,868140,869200,-1060,,
"81865ACM","12-20-2013","USD",32224.45,-16955.61,15268.84,1598285,15268.84,,
"81873ACM","12-20-2013","GBP",163125,-165390.73,-2265.73,213875,-2265.73,,
"81874ACM","12-20-2013","USD",818600.47,20094053.3,20912653.77,43500,20869153.77,,
"81888ACM","12-20-2013","GBP",111249.6,5500,116749.6,118000,-1250.4,,
"81889ACM","12-20-2013","USD",85312.2,2250,87562.2,88500,-937.8,,
"81893ACM","12-20-2013","GBP",10253.4,6649.59,16902.99,11700,5202.99,,
"81898ACM","12-20-2013","USD",6491132.97,-6880966.06,-389833.09,8967575,-9357408.09,,
"81908ACM","12-20-2013","GBP",-6875,2750,-4125,27500,-4125,,
"81909ACM","12-20-2013","USD",124875,454773.66,579648.66,163725,579648.66,,
"81911ACM","12-20-2013","GBP",84281.4,-96343.48,-12062.08,151700,-12062.08,,
"81913AC ","12-20-2013","USD",-625875,627375,1500,615000,-613500,,
"81915ACM","12-20-2013","GBP",329952.07,-288356.14,41595.93,5342226,41595.93,,
"81917ACM","12-20-2013","USD",-30589.8,319149.01,288559.21,2230315,-1941755.79,,
"81922ACM","12-20-2013","GBP",1600,-10,1590,16400,-14810,,
"81924ACM","12-20-2013","USD",4012.5,-18643.2,-14630.7,13500,-28130.7,,
"81929ACM","12-20-2013","GBP",34483.93,212042.51,246526.44,376525,-129998.56,,
"81944ACA","12-20-2013","USD",-19353157.5,31083473.5,11730316,59905443,5675086.09,,
"81946ACA","12-20-2013","GBP",-1532812.5,1890468.75,357656.25,6253875,357656.25,,
"81947ACM","12-20-2013","USD",174375,-176797.28,-2422.28,228625,-2422.28,,
"81948ACM","12-20-2013","GBP",35711.64,-3030.48,32681.16,32400,281.16,,
"81968ACM","12-20-2013","USD",651047.56,-2520558.9,-1869511.34,1164720,-3034231.34,,
"81969ACM","12-20-2013","GBP",1532024.24,-190504.24,1341520,1344800,-3280,,
"81975AC ","12-20-2013","USD",-3438140,3446187.09,8047.09,3378400,-3370352.91,,
"81976AC ","12-20-2013","GBP",-1301820,1304940,3120,1279200,-1276080,,
"81978AC ","12-20-2013","USD",27999.04,-28589.04,-590,241900,-242490,,
"81992AC ","12-20-2013","GBP",-112657.5,112927.5,270,110700,-110430,,
"81993AC ","12-20-2013","USD",-968020,970340,2320,951200,-948880,,
"81995AC ","12-20-2013","GBP",-278655.11,345505.8,66850.69,620275,66850.69,,
"82020ACM","12-20-2013","USD",-2713405,12901519.57,10188114.57,5770972,4417142.57,,
"82031ACM","12-20-2013","GBP",-75955,470405.48,394450.48,416216,-21765.52,,
"82032ACM","12-20-2013","USD",175645,7712616.02,7888261.02,247400,7640861.02,,
"82072ACM","12-20-2013","GBP",84999.68,685009.41,770009.09,94400,675609.09,,
"82086ACM","12-20-2013","USD",42675,154182.5,196857.5,186595,10262.5,,
"82089ACM","12-20-2013","GBP",5967.5,720022.44,725989.94,247850,478139.94,,
"82092ACM","12-20-2013","USD",37641.63,21648.84,59290.47,480972,-421681.53,,
"82094ACM","12-20-2013","GBP",3075650.88,0,3075650.88,5097100,-2021449.12,,
"82159AC ","12-20-2013","USD",-76886.81,138835.6,61948.79,151512.8,-89564.01,,
"82219ACM","12-20-2013","GBP",831292.5,64298.85,895591.35,771500,124091.35,,
"82222ACM","12-20-2013","USD",15870,1001069.17,1016939.17,446900,570039.17,,
"82223ACM","12-20-2013","GBP",-149146.2,-1817372.44,-1966518.64,602700,-2569218.64,,
"82224ACM","12-20-2013","USD",51963.8,773560.04,825523.84,512500,313023.84,,
"82229ACM","12-20-2013","GBP",11512.5,63212.5,74725,86100,-11375,,
"82231ACM","12-20-2013","USD",333857.98,743763.61,1077621.59,575818,501803.59,,
"82232ACM","12-20-2013","GBP",81932.32,-768731.04,-686798.72,185073,-871871.72,,
"82233ACM","12-20-2013","USD",-537413.6,-1688217.8,-2225631.4,588750,-2814381.4,,
"82259ACM","12-20-2013","GBP",-312.48,35120.52,34808.04,5900,28908.04,,
"82277AC ","12-20-2013","USD",7339502.37,43878804.07,51218306.44,8376300,42842006.44,,
"82289AC ","12-20-2013","GBP",-35442.92,139511.87,104068.95,745513.25,-641444.3,,
"82293AC ","12-20-2013","USD",-223635.12,742691.75,519056.63,275250,243806.63,,
"82294ACM","12-20-2013","GBP",-300490.92,2230457.36,1929966.44,314250,1615716.44,,
"82296ACM","12-20-2013","USD",305467.6,103022.59,408490.19,339250,69240.19,,
"82306ACM","12-20-2013","GBP",-191411.14,190726.12,-685.02,561700,-562385.02,,
"82338ACM","12-20-2013","USD",-29067.15,181427.79,152360.64,38592,152360.64,,
"82362ACM","12-20-2013","GBP",-40288.65,171285.74,130997.09,82550,48447.09,,
"82364ACM","12-20-2013","USD",30937.44,2314404.1,2345341.54,48520,2296821.54,,
"82384ACM","12-20-2013","GBP",1389684.61,6348344.93,7738029.54,2813300,4924729.54,,
"82396ACM","12-20-2013","USD",93843.12,1344847.32,1438690.44,123900,1314790.44,,
"82404ACM","12-20-2013","GBP",-16953.05,16007.77,-945.28,19764,-20709.28,,
"82407ACM","12-20-2013","USD",-3416.79,256514.61,253097.82,89693,163404.82,,
"82411ACM","12-20-2013","GBP",-36473.97,5851504.02,5815030.05,137550,5677480.05,,
"82414AC ","12-20-2013","USD",309310,-310120,-810,332100,-76026.09,,
"82419ACM","12-20-2013","GBP",-390467.28,90196.98,-300270.3,433650,-300270.3,,
"82423ACM","12-20-2013","USD",1098695,-65735,1032960,1028400,4560,,
"82445ACM","12-20-2013","GBP",1722.34,100562.4,102284.74,100800,1484.74,,
"82463ACM","12-20-2013","USD",-21975,27475,5500,119900,5500,,
"82466ACM","12-20-2013","GBP",117053.02,67476.74,184529.76,196281,-11751.24,,
"82467ACM","12-20-2013","USD",286679.08,70934.11,357613.19,343638,13975.19,,
"82506ACM","12-20-2013","GBP",5199.92,37333.8,42533.72,41590,943.72,,
"82514ACM","12-20-2013","USD",-1311087.5,2135256.23,824168.73,1086500,-262331.27,,
"82536ACM","12-20-2013","GBP",1122770.76,9546708.29,10669479.05,6803611,3865868.05,,
"82542ACM","12-20-2013","USD",-49660,23244,-26416,53300,-79716,,
"82551ACM","12-20-2013","GBP",10890.53,51825.45,62715.98,82775,-20059.02,,
"82552ACM","12-20-2013","USD",-110757.45,195167.85,84410.4,95488,-11077.6,,
"82572AC ","12-20-2013","GBP",-25,-53290.2,-53315.2,21795,-75110.2,,
"82581ACM","12-20-2013","USD",507301.49,2853169.52,3360471.01,800925,2559546.01,,
"82582ACM","12-20-2013","GBP",64615.84,142288.45,206904.29,165200,41704.29,,
"82584ACM","12-20-2013","USD",-5095,135189.42,130094.42,49200,80894.42,,
"82592ACM","12-20-2013","GBP",-239890,973828.69,733938.69,446900,287038.69,,
"82629ACM","12-20-2013","USD",14535.03,5932.79,20467.82,246896,20467.82,,
"82637ACM","12-20-2013","GBP",-86182.95,4401739.46,4315556.51,533000,3782556.51,,
"82653ACM","12-20-2013","USD",6459.92,64794.56,71254.48,253800,-182545.52,,
"82654ACM","12-20-2013","GBP",-200022.5,4322908.97,4122886.47,906100,3216786.47,,
"82669ACM","12-20-2013","USD",-636897.5,10648878.93,10011981.43,1717900,8294081.43,,
"82671ACM","12-20-2013","GBP",-31030,5426237.84,5395207.84,278800,5116407.84,,
"82672ACM","12-20-2013","USD",-44612.5,3429661.44,3385048.94,389500,2995548.94,,
"82673ACM","12-20-2013","GBP",-87695,6886036.07,6798341.07,725700,6072641.07,,
"82682ACM","12-20-2013","USD",-344585,1314980.82,970395.82,799500,170895.82,,
"82684ACM","12-20-2013","GBP",-18650,525626.56,506976.56,143500,363476.56,,
"82714ACM","12-20-2013","USD",-112850,617198.78,504348.78,236600,267748.78,,
"82734ACM","12-20-2013","GBP",120794.11,-7967.9,112826.21,113100,-273.79,,
"82747ACM","12-20-2013","USD",144625.51,2662580.03,2807205.54,2235200,572005.54,,
"82763ACM","12-20-2013","GBP",-222666.83,225205.04,2538.21,313245,2538.21,,
"82778ACM","12-20-2013","USD",-6478.47,28200.36,21721.89,19425,2296.89,,
"82779ACM","12-20-2013","GBP",56234.1,-46335.95,9898.15,163363,9898.15,,
"82781ACM","12-20-2013","USD",82624.57,-69654.6,12969.97,262400,12969.97,,
"82803ACM","12-20-2013","GBP",1290345.21,3445607.47,4735952.68,1249325,3486627.68,,
"82804ACM","12-20-2013","USD",179437.5,59812.5,239250,239250,0,,
"82809AC ","12-20-2013","GBP",-42687.5,736031.04,693343.54,102500,590843.54,,
"82831ACM","12-20-2013","USD",-61192.5,-78974.89,-140167.39,815900,-956067.39,,
"82834ACM","12-20-2013","GBP",34095,91954.5,126049.5,67740,58309.5,,
"82836ACM","12-20-2013","USD",-870750,1822845,952095,647604,304491,,
"82842ACM","12-20-2013","GBP",435577.27,186560.46,622137.73,649332,-27194.27,,
"82845ACM","12-20-2013","USD",13203.06,5768.75,18971.81,19175,-203.19,,
"82865AC ","12-20-2013","GBP",-59300,99595.33,40295.33,28000,12295.33,,
"82866ACM","12-20-2013","USD",493502.41,16635.91,510138.32,1007993,-497854.68,,
"82893ACM","12-20-2013","GBP",9296.73,21671.93,30968.66,29150,1818.66,,
"82894ACM","12-20-2013","USD",19413.95,16177.23,35591.18,26224,9367.18,,
"82896ACM","12-20-2013","GBP",-131815,554005,422190,416400,5790,,
"82915ACM","12-20-2013","USD",-40962.5,46887.5,5925,129165,5925,,
"82934ACM","12-20-2013","GBP",-94262.5,319401.55,225139.05,237800,-12660.95,,
"83016ACM","12-20-2013","USD",338118.8,-453203.73,-115084.93,701000,-816084.93,,
"83040ACM","12-20-2013","GBP",6531.28,77274.44,83805.72,27794.78,56010.94,,
"83050ACM","12-20-2013","USD",2960.92,399592.42,402553.34,23191.12,379362.22,,
"83060ACM","12-20-2013","GBP",-1515.63,230596.13,229080.5,8520.5,220560,,
"83073ACM","12-20-2013","USD",-2395404.39,-9929814.77,-12325219.16,19208500,-31533719.16,,
"83084ACM","12-20-2013","GBP",997500,-4003850.3,-3006350.3,1722000,-4728350.3,,
"83099ACM","12-20-2013","USD",53390.29,5338.96,58729.25,60300,-1570.75,,
"83134ACM","12-20-2013","GBP",17371420,28387903.6,45759323.6,16133500,29625823.6,,
"83137ACM","12-20-2013","USD",-5331375,4553401.65,-777973.35,5165510,-5943483.35,,
"83159ACM","12-20-2013","GBP",-7425,-710179.88,-717604.88,145500,-863104.88,,
"83166ACM","12-20-2013","USD",-468930,1522768.17,1053838.17,634550,419288.17,,
"83167ACM","12-20-2013","GBP",277372.5,3869976.71,4147349.21,2146066,2001283.21,,
"83173ACM","12-20-2013","USD",-6335,16465,10130,8100,2030,,
"83177ACM","12-20-2013","GBP",825,3785,4610,4000,610,,
"83178ACM","12-20-2013","USD",825,3785,4610,4000,610,,
"83180ACM","12-20-2013","GBP",3300,14540,17840,16000,1840,,
"83253ACM","12-20-2013","USD",5525.66,-32230.48,-26704.82,727725,-754429.82,,
"83254ACM","12-20-2013","GBP",-213058.28,215808.26,2749.98,470455,-467705.02,,
"83273ACM","12-20-2013","USD",825,3785,4610,4000,610,,
"83307ACM","12-20-2013","GBP",259.36,-31.24,228.12,14810,228.12,,
"83311ACM","12-20-2013","USD",-611512.5,1313807.86,702295.36,353645,348650.36,,
"83314ACM","12-20-2013","GBP",-34929.61,41726.59,6796.98,81900,6796.98,,
"83316ACM","12-20-2013","USD",2392.5,15245.87,17638.37,524800,17638.37,,
"83320ACM","12-20-2013","GBP",109359.22,19640.99,129000.21,165550,-36549.79,,
"83321ACM","12-20-2013","USD",-1463588.34,1268470.21,-195118.13,3730595,-195118.13,,
"83343ACM","12-20-2013","GBP",252655.76,-63243.18,189412.58,289100,189412.58,,
"83344AC ","12-20-2013","USD",430686.47,10573680.73,11004367.2,2599348,8405019.2,,
"83345ACM","12-20-2013","GBP",-51750,349314.38,297564.38,67850,229714.38,,
"83369ACM","12-20-2013","USD",475782.58,579749.95,1055532.53,1134000,-78467.47,,
"83378ACM","12-20-2013","GBP",-22.5,28208.5,28186,6700,21486,,
"83450ACM","12-20-2013","USD",-43762.24,-2669261.03,-2713023.27,879350,-2713023.27,,
"83451ACM","12-20-2013","GBP",-58177.72,-293507.85,-351685.57,1414000,-351685.57,,
"83475ACM","12-20-2013","USD",4030829.18,139890900.9,143921730,66460638,77461092.04,,
"83479ACM","12-20-2013","GBP",-366234.61,439432.28,73197.67,432400,-359202.33,,
"83489AC ","12-20-2013","USD",413411.32,70677.87,484089.19,488575,-4485.81,,
"83496ACM","12-20-2013","GBP",1551987.34,869162.8,2421150.14,1631700,789450.14,,
"83498AC ","12-20-2013","USD",205615.87,31992.78,237608.65,239875,-2266.35,,
"83499ACM","12-20-2013","GBP",873425,32000157.49,32873582.49,2467680,30405902.49,,
"83537ACM","12-20-2013","USD",782908.6,-632696.22,150212.38,1260608,-1110395.62,,
"83559ACM","12-20-2013","GBP",4122.5,2017.5,6140,6150,-10,,
"83572ACM","12-20-2013","USD",-78750,347063.4,268313.4,265500,2813.4,,
"83573ACM","12-20-2013","GBP",60937,85000,145937,147500,-1563,,
"83579ACM","12-20-2013","USD",4735,3455,8190,8200,-10,,
"83581ACM","12-20-2013","GBP",4735,3455,8190,8200,-10,,
"83603ACM","12-20-2013","USD",4198.37,39465.04,43663.41,43090,573.41,,
"83625ACM","12-20-2013","GBP",-22970.03,-537127.15,-560097.18,1289750,-1849847.18,,
"83626ACM","12-20-2013","USD",410500,995033.1,1405533.1,1414500,-8966.9,,
"83630ACM","12-20-2013","GBP",7125,81614.12,88739.12,81700,7039.12,,
"83637ACM","12-20-2013","USD",-78539.92,3338587.12,3260047.2,1578175,1681872.2,,
"83638ACM","12-20-2013","GBP",361499.86,6492.68,367992.54,370650,-2657.46,,
"83647AC ","12-20-2013","USD",25000,1078341.15,1103341.15,219750,883591.15,,
"83667ACM","12-20-2013","GBP",283067.5,557940.99,841008.49,237800,603208.49,,
"83668AC ","12-20-2013","USD",-93216129.9,104582770.9,11366640.96,25553100,-14186459.04,,
"83669ACM","12-20-2013","GBP",102347.5,153029.29,255376.79,86100,169276.79,,
"83673AC ","12-20-2013","USD",-270368.6,1742530.61,1472162.01,1909850,1472162.01,,
"83674AC ","12-20-2013","GBP",-139857,1056693.61,916836.61,1307250,916836.61,,
"83675AC ","12-20-2013","USD",-348641.45,1920342.76,1571701.31,2194050,1571701.31,,
"83676AC ","12-20-2013","GBP",-184435.15,1087562.62,903127.47,1305050,903127.47,,
"83681ACM","12-20-2013","USD",16406,930428.78,946834.78,45000,901834.78,,
"83685ACM","12-20-2013","GBP",-5624.97,14141.37,8516.4,6438,2078.4,,
"83686ACM","12-20-2013","USD",10670,-2449.4,8220.6,8200,20.6,,
"83688ACM","12-20-2013","GBP",-2490.04,281505.85,279015.81,156286,122729.81,,
"83745ACM","12-20-2013","USD",-34750,446203.4,411453.4,46180,365273.4,,
"83765ACM","12-20-2013","GBP",-802973,-4905254.8,-5708227.8,2517500,-8225727.8,,
"83775ACM","12-20-2013","USD",3835187.5,-2126787.5,1708400,2705500,-997100,,
"83776ACM","12-20-2013","GBP",463250,-195250,268000,410000,-142000,,
"83789AC ","12-20-2013","USD",757250,7540992.13,8298242.13,4670400,3627842.13,,
"83794AC ","12-20-2013","GBP",-1482315,14431408.03,12949093.03,7691600,5257493.03,,
"83800ACM","12-20-2013","USD",-204025,1306747.72,1102722.72,309600,793122.72,,
"83804AC ","12-20-2013","GBP",-234475,7115053.91,6880578.91,3414200,3466378.91,,
"83815ACM","12-20-2013","USD",-3050,29050,26000,27000,-1000,,
"83821ACM","12-20-2013","GBP",1272.5,4867.5,6140,6150,-10,,
